CHR.PHYS	RecombRate	Yield
2	2.3841858e-07	-1.016
2	3.0994415e-06	0.411
2	1.7166138e-05	2.926
2	7.390976e-06	0.4423
2	1.4305115e-06	0.3276
2	7.390976e-06	-0.4595
2	6.198883e-06	-0.1791
2	0.013668537	-13.47
2	7.6293945e-06	2.147
2	4.053116e-05	0.4096
2	5.9604645e-06	-1.475
2	2.3841858e-06	-0.7177
2	2.9563904e-05	1.242
2	2.1457672e-06	5.211
2	2.861023e-06	-1.482
2	2.7418137e-05	4.441
2	9.536743e-07	-1.512
2	0.0	1.146
2	0.03040862	-2.431
2	4.2915344e-05	0.4799
2	2.8371811e-05	3.088
2	6.1273575e-05	-0.04389
2	4.7683716e-07	-0.4321
2	6.41346e-05	1.007
2	0.0	-1.92
2	4.339218e-05	1.561
2	5.7935715e-05	-4.277
2	1.001358e-05	1.801
2	5.888939e-05	-0.2932
2	6.389618e-05	2.941
2	0.0	-0.8833
2	4.7683716e-07	-1.019
2	2.336502e-05	-3.005
2	3.385544e-05	3.296
2	6.508827e-05	2.394
2	4.4107437e-05	2.092
2	2.4795532e-05	1.95
2	1.168251e-05	-2.493
2	0.0	6.133
2	0.013695478	-0.3965
2	1.4543533e-05	2.94
2	7.1525574e-07	0.3071
2	1.1920929e-05	0.8398
2	2.5987625e-05	-3.855
2	0.0	-2.237
2	4.7683716e-07	2.242
2	0.0	-0.9203
2	1.5735626e-05	0.7127
2	0.055252314	-1.083
2	0.0	1.044
2	7.9870224e-05	-0.286
2	0.0	-0.8553
2	4.7683716e-05	6.059
2	1.3589859e-05	0.03932
2	2.5749207e-05	2.448
2	8.535385e-05	3.539
2	9.536743e-07	4.234
2	0.0001654625	-1.734
2	0.0	-1.305
2	0.0	-1.02
2	0.0	1.111
2	0.00012779236	11.65
2	3.2901764e-05	-2.186
2	4.7683716e-07	6.74
2	3.9100647e-05	2.88
2	1.50203705e-05	-6.189
2	2.3841858e-05	-2.677
2	0.00014972687	0.1447
2	2.3841858e-07	-1.305
2	0.0	-7.936
2	0.0	1.26
2	0.00012779236	-7.256
2	7.390976e-06	-3.543
2	1.8119812e-05	2.487
2	0.00019741058	-0.1408
2	9.536743e-07	0.6714
2	7.581711e-05	-4.277
2	3.7908554e-05	1.983
2	8.583069e-06	-4.204
2	5.00679e-05	0.2705
2	3.9577484e-05	-6.475
2	2.3841858e-07	-10.26
2	1.5735626e-05	-1.658
2	2.3841858e-07	19.19
2	5.173683e-05	1.794
2	0.013758898	1.154
2	3.33786e-06	0.3797
2	2.3841858e-07	0.3482
2	2.3841858e-07	-0.2762
2	1.0251999e-05	-4.886
2	0.0	-2.411
2	2.503395e-05	-1.175
2	4.2915344e-06	-0.8062
2	0.044729948	-1.717
2	1.9073486e-06	-1.707
2	6.67572e-05	-4.549
2	0.0001335144	1.119
2	1.9788742e-05	-1.944
2	2.1457672e-06	0.6909
2	1.8119812e-05	1.376
2	2.527237e-05	-2.15
2	7.1525574e-07	-1.393
2	3.194809e-05	2.914
2	4.7683716e-07	-3.943
2	3.0994415e-06	1.194
2	5.2690506e-05	1.975
2	1.1920929e-06	-1.808
2	0.00019335747	-0.4023
2	6.198883e-05	0.2261
2	0.0	-0.1379
2	1.835823e-05	0.3687
2	2.3841858e-07	-0.2909
2	1.168251e-05	3.97
2	4.7683716e-06	9.379
2	6.1273575e-05	0.7591
2	4.005432e-05	-0.1087
2	9.059906e-06	1.958
2	0.0	1.368
2	1.4066696e-05	8.337
2	3.0994415e-06	2.131
2	2.3841858e-07	-5.215
2	4.7683716e-07	1.839
2	0.0	-2.249
2	9.298325e-06	4.245
2	6.747246e-05	1.843
2	9.298325e-06	-0.8129
2	0.00013446808	-0.9927
2	0.01576662	-6.065
2	0.0	7.805
2	1.6450882e-05	0.0
2	1.5497208e-05	0.9223
2	1.7881393e-05	-0.07161
2	6.198883e-06	23.97
2	8.821487e-06	-0.055
2	0.007902861	1.697
2	0.0	-1.102
2	4.053116e-06	0.5302
2	1.692772e-05	2.795
2	1.04904175e-05	-0.1635
2	7.1525574e-07	3.227
2	2.360344e-05	-15.74
2	0.0	-4.704
2	0.0	2.079
2	0.0009996891	1.668
2	0.008924007	3.925
2	7.1525574e-07	5.886
2	6.198883e-06	3.263
2	2.861023e-06	-0.3736
2	1.4305115e-06	-0.6545
2	4.7683716e-06	-3.301
2	8.821487e-06	-2.358
2	2.861023e-06	-0.6716
2	2.1457672e-06	-2.105
2	0.0039412975	-8.091
2	0.0	-4.208
2	1.1920929e-06	0.1989
2	0.0	0.8265
2	5.2452087e-06	-0.1833
2	8.106232e-06	-3.047
2	5.2452087e-06	-0.8518
2	8.583069e-06	-2.405
2	1.9073486e-06	0.3853
2	6.914139e-06	-1.202
2	1.66893e-06	1.745
2	0.0029830933	-3.879
2	2.3841858e-07	0.4557
2	0.0	2.431
2	1.4305115e-06	-1.773
2	2.861023e-06	0.4062
2	0.0	1.558
2	2.1457672e-06	0.4397
2	0.020420313	-0.6408
2	4.7683716e-06	4.264
2	1.4305115e-06	-0.5256
2	9.298325e-06	-5.87
2	4.7683716e-07	1.867
2	1.335144e-05	-16.07
2	1.0251999e-05	1.383
2	5.4836273e-06	-0.7663
2	0.0	0.4018
2	2.3841858e-07	0.2315
2	2.3841858e-07	1.557
2	1.66893e-06	4.222
2	2.3841858e-07	0.5689
2	8.106232e-06	1.917
2	0.0	1.623
2	1.692772e-05	-0.2909
2	2.360344e-05	0.6443
2	9.536743e-06	0.7976
2	1.4305115e-06	-0.2443
2	1.168251e-05	1.236
2	4.2915344e-06	10.15
2	1.3589859e-05	38.97
2	1.21593475e-05	-1.021
2	7.1525574e-07	-1.265
2	0.0	-0.07457
2	1.3589859e-05	-1.858
2	0.05035138	-0.9386
2	2.670288e-05	3.328
2	8.106232e-06	-1.254
2	1.4305115e-06	0.1108
2	7.1525574e-07	-2.415
2	6.4611435e-05	-9.062
2	3.6001205e-05	7.192
2	1.4305115e-05	0.7842
2	0.00011062622	-0.6984
2	8.583069e-06	1.619
2	3.361702e-05	1.478
2	2.8848648e-05	-1.399
2	1.4305115e-06	0.4896
2	1.6212463e-05	-0.08101
2	1.9073486e-06	2.097
2	3.5762787e-06	176.0
2	2.69413e-05	1.034
2	0.0	-0.5151
2	3.8146973e-06	0.07245
2	0.00011277199	-1.109
2	1.4305115e-06	2.819
2	3.33786e-05	-9.688
2	3.862381e-05	-0.7387
2	1.9550323e-05	1.271
2	0.0	1.17
2	4.529953e-06	0.8896
2	3.862381e-05	-0.4105
2	4.053116e-05	-0.2899
2	9.298325e-06	1.671
2	2.3841858e-07	1.097
2	9.179115e-05	1.079
2	8.106232e-06	-3.554
2	6.198883e-06	-9.895
2	1.9073486e-06	0.5285
2	2.4318695e-05	-1.1
2	1.1920929e-06	0.6719
2	3.2663345e-05	2.644
2	0.0	-1.7
2	1.4305115e-06	-0.8648
2	4.2915344e-06	2.252
2	3.5762787e-06	0.1877
2	9.775162e-06	2.357
2	3.7670135e-05	4.466
2	0.003979683	-0.5545
2	4.7683716e-06	-23.81
2	0.0	11.75
2	0.0	0.1781
2	0.017567396	-0.5429
2	9.059906e-06	7.533
2	0.0	1.311
2	4.696846e-05	-6.815
2	1.4305115e-06	0.8751
2	1.168251e-05	0.8047
2	5.2452087e-06	1.895
2	8.106232e-06	0.8085
2	1.1920929e-06	2.715
2	1.859665e-05	-3.672
2	0.0	0.7356
2	1.9073486e-06	14.04
2	3.33786e-06	-0.1045
2	0.028990269	1.962
2	8.106232e-06	-3.176
2	7.1525574e-07	5.703
2	8.34465e-06	-3.01
2	0.0	-0.2619
2	1.1920929e-06	-1.572
2	8.392334e-05	-27.19
2	0.0	-1.241
2	2.2172928e-05	-1.514
2	9.536743e-07	1.637
2	0.015644789	2.152
2	6.4373016e-06	-8.873
2	1.1205673e-05	-0.04812
2	2.5510788e-05	1.819
2	0.0	-1.126
2	0.0	-2.453
2	0.0	2.544
2	2.1457672e-06	2.563
2	7.1525574e-06	0.658
2	2.3841858e-06	-0.5599
2	1.1920929e-06	9.599
2	1.9073486e-06	1.75
2	2.3841858e-07	4.781
2	2.3841858e-07	-5.745
2	0.0	-2.4
2	1.2636185e-05	-0.01115
2	2.3841858e-07	-0.9326
2	1.21593475e-05	-0.3167
2	2.1457672e-06	-3.128
2	9.536743e-07	0.5853
2	0.017622232	-10.78
2	0.0	-0.0151
2	0.0	1.086
2	2.8848648e-05	0.04993
2	0.0	-9.651
2	0.0	0.7079
2	3.1232834e-05	0.3079
2	0.0	-2.408
2	0.019477367	2.354
2	0.0	-0.5768
2	2.1457672e-06	-1.482
2	0.0	-1.255
2	3.8146973e-06	2.735
2	1.4305115e-06	-3.886
2	3.8146973e-06	2.553
2	0.0	0.4479
2	0.0	2.32
2	1.0251999e-05	1.68
2	2.3841858e-07	-1.368
2	1.2397766e-05	0.1207
2	8.106232e-06	1.075
2	2.2411346e-05	-0.577
2	0.0	-2.136
2	9.536743e-07	0.3394
2	0.0	-4.839
2	1.335144e-05	-1.459
2	2.026558e-05	-12.97
2	0.0	-3.936
2	7.1525574e-07	-2.24
2	0.0	-4.034
2	0.0	1.661
2	1.0251999e-05	-1.076
2	5.2452087e-06	-6.883
2	0.013767481	0.07008
2	0.0	-0.3271
2	2.3841858e-07	19.81
2	4.7683716e-07	3.625
2	0.0	11.89
2	0.0	-8.32
2	1.5974045e-05	0.3657
2	3.0994415e-06	-1.424
2	9.536743e-07	-0.355
2	1.7881393e-05	-2.227
2	0.0	5.585
2	0.024145842	-1.061
2	8.916855e-05	0.01255
2	3.9577484e-05	0.5681
2	1.1920929e-05	0.8589
2	8.34465e-06	0.3792
2	4.7683716e-07	1.157
2	0.0	0.4584
2	7.939339e-05	-5.093
2	0.029717922	-2.435
2	1.2636185e-05	0.0226
2	9.536743e-06	-0.8187
2	0.0	0.3586
2	0.0	-0.4126
2	1.9788742e-05	-18.51
2	3.4570694e-05	1.641
2	4.053116e-06	3.348
2	2.861023e-06	-4.837
2	0.0	-0.15
2	3.0040741e-05	-1.651
2	1.0251999e-05	2.498
2	2.7656555e-05	-0.6605
2	7.843971e-05	-1.471
2	1.2397766e-05	0.6482
2	0.0	12.81
2	2.0980835e-05	1.277
2	3.6239624e-05	-0.14
2	1.859665e-05	4.023
2	2.193451e-05	0.9279
2	1.66893e-05	0.4454
2	0.01376605	-3.211
2	1.3828278e-05	19.69
2	5.00679e-06	3.656
2	0.0	-5.029
2	1.9311905e-05	0.5539
2	7.1525574e-07	-3.675
2	0.0079164505	-2.128
2	1.2874603e-05	0.1101
2	0.0	-1.256
2	0.0	-0.3556
2	0.011811256	0.9073
2	1.001358e-05	-1.937
2	0.0	0.3855
2	1.4066696e-05	-1.922
2	1.4066696e-05	5.12
2	2.3841858e-06	-5.112
2	3.33786e-06	1.111
2	0.03242755	-1.148
2	3.8146973e-06	0.3164
2	0.0	-2.507
2	2.3841858e-07	0.4414
2	1.50203705e-05	-1.313
2	6.67572e-06	1.988
2	3.0994415e-06	2.623
2	2.8133392e-05	-0.3858
2	0.0	-1.124
2	0.0	-1.563
2	0.0	0.01352
2	4.4822693e-05	3.178
2	2.861023e-06	0.8949
2	7.6293945e-06	1.694
2	2.3841858e-05	0.2799
2	1.9073486e-06	0.306
2	9.536743e-06	1.095
2	8.869171e-05	-0.06523
2	8.583069e-05	3.298
2	2.5510788e-05	-0.5017
2	3.886223e-05	-0.3531
2	5.030632e-05	-3.318
2	1.9311905e-05	-2.26
2	0.015746117	-1.27
2	0.0	-0.7203
2	6.67572e-06	-2.35
2	0.013748407	0.5817
2	6.4373016e-06	4.308
2	4.7683716e-06	0.5123
2	0.0	2.121
2	0.0	-0.6855
2	2.861023e-06	3.654
2	3.7670135e-05	-2.386
2	1.168251e-05	14.38
2	2.6226044e-06	-0.9981
2	1.6212463e-05	-0.3401
2	0.08069801	4.739
2	4.2676926e-05	-0.08257
2	0.00017952919	1.436
2	2.2649765e-05	0.7122
2	7.081032e-05	0.5093
2	2.3841858e-07	-4.142
2	5.4836273e-06	-0.8147
2	4.7683716e-07	-1.016
2	1.9073486e-06	1.78
2	3.3140182e-05	-3.02
2	4.7683716e-06	1.589
2	7.6293945e-06	3.861
2	1.9550323e-05	2.012
2	5.722046e-06	7.246
2	1.66893e-05	-0.466
2	7.247925e-05	0.754
2	1.4305115e-05	4.423
2	0.0	4.007
2	3.838539e-05	4.771
2	4.7683716e-07	-0.1838
2	4.6491623e-05	1.428
2	0.0	-1.721
2	1.4305115e-06	-1.868
2	0.0	6.289
2	0.0	0.4331
2	5.00679e-05	9.08
2	3.7670135e-05	-3.989
2	2.4080276e-05	-1.611
2	0.0	-1.032
2	1.9073486e-05	1.188
2	2.503395e-05	-1.767
2	4.553795e-05	-1.443
2	7.1525574e-07	0.881
2	2.026558e-05	2.556
2	1.1920929e-06	-0.6914
2	5.2452087e-06	-91.89
2	1.0967255e-05	-1.099
2	4.1484833e-05	-1.35
2	9.536743e-07	-1.065
2	4.2676926e-05	-4.144
2	2.3841858e-05	0.938
2	4.1484833e-05	-0.2856
2	0.0	-0.618
2	0.008901119	0.1393
2	0.0	-1.654
2	0.0	-2.341
2	6.4373016e-06	7.433
2	0.0	1.165
2	7.1525574e-07	7.996
2	0.0	0.813
2	3.8146973e-06	-0.6761
2	1.4305115e-06	-4.535
2	4.053116e-06	-0.4313
2	0.030853748	-1.173
2	0.0	-4.432
2	9.536743e-06	1.408
2	0.0	-2.274
2	4.7683716e-07	87.4
2	4.553795e-05	1.635
2	0.019951105	-0.6132
3	0.0760386	12.05
3	0.00015377998	0.3726
3	0.008579493	2.0
3	0.00020837784	-6.0
3	0.0034899712	-2.743
3	0.0003695488	1.04
3	0.0005583763	1.24
3	0.00069212914	-3.625
3	0.00022697449	2.193
3	0.0015494823	-1.266
3	0.0006170273	0.8156
3	0.0007381439	0.8697
3	0.00013709068	-4.539
3	4.2676926e-05	-0.1812
3	0.00010251999	2.333
3	0.0021173954	-7.099
3	1.001358e-05	-2.283
3	0.002446413	11.97
3	0.0028028488	-0.1636
3	0.0037384033	-12.15
3	0.0018491745	-1.147
3	0.0008852482	-1.875
3	0.003497839	0.249
3	0.005751848	0.2996
3	0.0020637512	2.743
3	0.00046539307	0.05014
3	0.00021600723	1.722
3	0.00046157837	0.8704
3	3.1232834e-05	0.08924
3	0.00056409836	-1.227
3	0.015111446	1.487
3	0.00015282631	3.399
3	0.012967348	1.219
3	0.0023214817	-1.777
3	0.010385752	2.311
3	0.0001475811	9.035
3	0.008577108	-1.272
3	0.0046122074	-1.747
3	0.0104112625	-3.536
3	0.0013201237	-20.89
3	0.0011827946	-4.135
3	0.00028038025	2.37
3	1.0251999e-05	1.305
3	0.0002002716	1.364
3	3.0994415e-05	1.319
3	0.0020201206	-1.409
3	0.0008637905	-0.7247
3	0.010144949	0.3926
3	0.0060887337	1.221
3	0.016541243	0.009947
3	2.002716e-05	-8.452
3	6.1035156e-05	0.7854
3	0.00050735474	-0.4935
3	0.026866198	2.395
3	2.527237e-05	3.054
3	0.0011746883	6.824
3	3.6478043e-05	-1.304
3	0.00094795227	1.619
3	0.0007760525	2.558
3	0.00019431114	-2.131
3	0.00073075294	1.762
3	1.7642975e-05	8.586
3	0.00029349327	-5.363
3	7.176399e-05	7.516
3	0.00029492378	0.5538
3	1.1205673e-05	0.564
3	1.66893e-06	3.056
3	0.0003581047	2.375
3	0.0007376671	-0.08884
3	0.00012469292	5.077
3	0.018309116	-1.868
3	6.508827e-05	-0.6585
3	0.0004553795	1.522
3	0.003786087	2.142
3	0.00011634827	-1.645
3	1.001358e-05	0.08001
3	1.1920929e-05	7.975
3	0.018403292	3.939
3	0.0004374981	-3.347
3	4.36306e-05	-0.543
3	2.3841858e-07	0.9031
3	0.00026464462	-3.532
3	0.00056409836	4.025
3	0.02438593	-0.2157
3	0.00058317184	8.631
3	1.0728836e-05	18.25
3	0.0003285408	-1.562
3	0.000695467	-0.8137
3	0.00075650215	1.178
3	0.0012831688	-1.811
3	3.2186508e-05	-2.625
3	0.0031905174	1.49
3	2.4795532e-05	0.5533
3	0.031451464	-3.333
3	2.69413e-05	12.89
3	0.0008261204	-0.7021
3	5.9604645e-05	-3.143
3	3.504753e-05	0.2248
3	0.0003809929	-3.575
3	0.002295971	-0.2306
3	0.00048279762	-0.489
3	0.0016422272	-0.6703
3	2.6226044e-06	1.526
3	0.033698797	0.7705
3	0.00016570091	-1.05
3	2.3841858e-06	0.6648
3	0.0016975403	0.0266
3	0.00085902214	-5.775
3	0.0004351139	0.8899
3	1.9073486e-06	1.038
3	0.00030493736	0.1097
3	1.1920929e-06	0.8054
3	0.00010609627	3.732
3	0.0011298656	-0.3609
3	2.2888184e-05	0.4415
3	4.506111e-05	0.615
3	6.914139e-06	-1.284
3	0.0005068779	-0.4967
3	0.0007278919	1.085
3	7.1525574e-06	-2.472
3	0.03587103	0.1817
3	8.34465e-06	-3.033
3	0.00018453598	-4.733
3	4.3153763e-05	0.0
3	9.9897385e-05	-0.6341
3	0.00026226044	0.4609
3	0.00052785873	-0.5504
3	0.00061535835	-2.218
3	0.0002322197	0.8463
3	2.7656555e-05	0.07179
3	0.00070500374	0.2431
3	0.00028967857	0.07055
3	1.7881393e-05	0.5621
3	0.0012080669	0.4038
3	0.0008058548	-0.216
3	0.0016956329	0.658
3	0.0005505085	1.686
3	2.0503998e-05	6.175
3	0.00048351288	0.5814
3	0.0010502338	2.93
3	0.00064468384	-8.325
3	0.00035095215	0.686
3	0.06063223	3.464
3	6.198883e-06	1.041
3	0.00052690506	-0.09596
3	5.531311e-05	-0.7431
3	0.0007724762	3.65
3	0.0006303787	-2.299
3	0.0	3.478
3	0.00016450882	-2.275
3	5.722046e-06	-4.935
3	2.4318695e-05	2.465
3	0.004173279	-0.01524
3	0.0013551712	0.296
3	0.0010666847	1.016
3	0.0010719299	6.666
3	0.002755165	0.2396
3	0.0007915497	-1.473
3	0.0022964478	-3.641
3	0.0011553764	2.804
3	4.2915344e-06	0.1382
3	0.0009236336	2.822
3	9.536743e-07	-4.078
3	5.722046e-06	-2.081
3	0.005458832	-0.08438
3	0.0016922951	3.894
3	0.00083589554	0.004089
3	4.339218e-05	1.608
3	0.0	-1.825
3	0.00042915344	-0.678
3	0.0014429092	0.8135
3	0.0008459091	0.9223
3	0.0014863014	0.2797
3	0.0006556511	8.172
3	0.0010867119	-3.944
3	0.00012922287	4.545
3	0.0012936592	1.183
3	0.0	-2.894
3	1.335144e-05	1.301
3	0.0005760193	-0.1773
3	0.00046730042	-0.04465
3	4.7683716e-07	-0.2037
3	3.33786e-05	-1.244
3	9.584427e-05	-1.377
3	0.0009007454	-1.711
3	0.0015106201	2.319
3	0.0033192635	3.202
3	0.0014810562	-11.1
3	0.0010209084	-11.32
3	0.00020599365	0.3896
3	2.2411346e-05	-0.2527
3	8.010864e-05	5.963
3	0.0010633469	-1.203
3	7.247925e-05	2.109
3	0.00019359589	3.611
3	5.6743622e-05	-4.398
3	0.0035161972	0.07634
3	0.00060129166	-0.9029
3	4.7683716e-07	-1.282
3	0.0056557655	-1.881
3	0.016427994	5.301
3	0.0003466606	0.6001
3	0.00031137466	1.386
3	0.00027561188	-1.711
3	7.343292e-05	-0.6759
3	0.000111579895	6.409
3	0.00017642975	1.587
3	0.0	-3.686
3	0.00020742416	0.5742
3	1.9073486e-06	0.3437
3	4.7683716e-07	0.9446
3	4.5776367e-05	-1.309
3	0.00033283234	0.9185
3	0.0	-1.585
3	4.196167e-05	-3.3
3	0.0	-0.04425
3	0.00015926361	0.4261
3	0.011174202	-0.6671
3	4.7683716e-07	-3.371
3	0.000269413	2.197
3	0.00022125244	1.696
3	0.0002040863	-0.6838
3	0.00019979477	-1.027
3	0.00021505356	0.2091
3	0.00041866302	10.74
3	0.0002412796	-3.193
3	0.011375904	-2.883
3	6.198883e-06	4.17
3	4.7683716e-07	-1.308
3	0.00019264221	5.536
3	9.536743e-07	0.6705
3	5.2452087e-06	1.377
3	3.194809e-05	-0.3061
3	1.6212463e-05	-8.58
3	5.340576e-05	2.647
3	6.151199e-05	-0.417
3	9.584427e-05	-0.4087
3	1.335144e-05	0.04315
3	4.2915344e-06	-0.4297
3	3.7670135e-05	-2.665
3	0.0001616478	-0.389
3	1.9073486e-05	2.657
3	0.00031089783	-94.99
3	7.724762e-05	2.21
3	0.0	0.7362
3	0.000374794	-0.03809
3	4.7683716e-07	1.421
3	0.0010390282	-3.293
3	0.0	-0.5832
3	1.9073486e-06	0.162
3	4.2915344e-06	-2.214
3	0.0	0.5389
3	0.0	-3.812
3	0.0	0.8703
3	0.0	-2.715
3	0.0	-0.4798
3	0.0	-2.327
3	4.7683716e-06	3.431
3	0.0009908676	0.07208
3	0.0	2.36
3	7.6293945e-06	13.6
3	0.005293846	-0.7407
3	0.0	1.233
3	3.528595e-05	-0.3634
3	0.0	-0.7202
3	0.0	0.8885
3	0.0	-1.11
3	4.2915344e-05	-1.176
3	5.1021576e-05	-1.027
3	0.00018930435	1.376
3	7.1525574e-06	-0.6923
3	6.723404e-05	-0.692
3	1.3828278e-05	-0.06137
3	0.00014829636	-1.845
3	1.8119812e-05	3.387
3	0.0	-0.3783
3	5.00679e-05	0.0294
3	3.0994415e-05	-5.781
3	0.0	1.549
3	0.0	1.235
3	0.0	1.152
3	0.0	-1.315
3	0.0	-1.949
3	0.0	-4.49
3	0.0	1.177
3	0.0	-2.155
3	0.0	-0.6866
3	0.0	-0.3486
3	0.0	0.6747
3	0.0	0.4503
3	0.0	0.6318
3	0.0046010017	-0.8306
3	1.5735626e-05	-5.285
3	1.1444092e-05	1.307
3	5.2452087e-06	2.323
3	3.385544e-05	-1.452
3	0.0	0.9486
3	0.0	-1.346
3	5.197525e-05	-1.389
3	0.00018262863	-2.355
3	2.336502e-05	-0.3204
3	3.4332275e-05	1.825
3	5.2452087e-06	-0.8566
3	0.0	2.73
3	0.003590107	-2.898
3	1.2874603e-05	-3.995
3	8.583069e-06	12.51
3	2.9563904e-05	-3.823
3	4.7683716e-07	-0.5167
3	1.1920929e-05	-1.889
3	2.8133392e-05	-1.224
3	1.4305115e-06	-1.216
3	4.529953e-05	2.613
3	2.002716e-05	-3.13
3	5.7697296e-05	-6.302
3	3.8146973e-06	-0.9038
3	5.054474e-05	1.358
3	8.583069e-06	1.788
3	8.583069e-06	0.4139
3	0.0	0.6964
3	1.0967255e-05	0.3719
3	3.1471252e-05	-0.6402
3	1.9073486e-06	-1.438
3	4.863739e-05	0.04797
3	0.004664898	-3.746
3	1.1444092e-05	-1.659
3	1.9550323e-05	1.408
3	7.677078e-05	-0.8474
3	1.0967255e-05	-2.087
3	5.9127808e-05	-0.5249
3	3.5762787e-05	6.383
3	4.339218e-05	4.455
3	1.9073486e-05	4.803
3	0.0020217896	0.5604
3	3.33786e-06	1.1
3	0.0	-11.36
3	0.0	1.968
3	0.0019769669	0.7788
3	0.0029363632	-0.142
3	1.0967255e-05	3.123
3	1.001358e-05	15.57
3	9.536743e-07	2.547
3	4.5776367e-05	7.074
3	0.0	-0.7024
3	0.0	-3.855
3	0.0	-3.842
3	0.0	-3.481
3	0.0	2.798
3	0.0027976036	0.2027
3	3.33786e-06	0.0
3	9.536743e-07	0.4079
3	9.536743e-06	1.145
3	1.04904175e-05	1.722
3	8.583069e-06	-0.5161
3	1.9073486e-06	-5.155
3	5.722046e-06	0.4103
3	5.722046e-06	0.9419
3	7.6293945e-06	-3.702
3	0.0	-7.195
3	0.0	-35.45
3	7.1525574e-06	-6.2
3	7.1525574e-06	1.753
3	5.8174133e-05	0.3225
3	2.8133392e-05	-0.3994
3	7.1525574e-06	-1.97
3	9.536743e-06	2.68
3	0.0009741783	3.149
3	6.67572e-06	0.3082
3	1.8119812e-05	-49.64
3	1.9073486e-06	1.087
3	0.0010051727	-2.607
3	3.8146973e-06	4.235
3	4.7683716e-07	7.779
3	0.0006928444	-3.844
3	2.3841858e-06	0.0
3	2.3841858e-06	4.114
3	1.2874603e-05	4.424
3	1.859665e-05	1.604
3	1.1920929e-05	2.289
3	2.193451e-05	0.8365
3	4.7683716e-07	-0.9822
3	9.536743e-07	0.4472
3	2.9563904e-05	1.067
3	1.4305115e-06	3.102
3	1.335144e-05	3.326
3	2.3841858e-06	0.868
3	2.3841858e-06	-7.476
3	2.7656555e-05	-0.2332
3	1.7642975e-05	-0.7367
3	1.04904175e-05	0.2534
3	4.7683716e-07	-3.512
3	0.0	-48.83
3	9.536743e-07	-2.737
3	1.9073486e-06	3.508
3	2.861023e-06	-5.902
3	4.7683716e-06	6.814
3	3.8146973e-06	-0.2464
3	0.0	1.445
3	2.3841858e-06	-0.2685
3	1.335144e-05	-1.29
3	0.0	-0.4286
3	2.861023e-06	-0.2397
3	3.8146973e-06	5.912
3	1.335144e-05	-6.153
3	2.7656555e-05	-1.399
3	1.4305115e-06	-5.523
3	3.8146973e-06	0.2259
3	4.7683716e-07	-5.183
3	8.583069e-06	1.472
3	9.536743e-07	-2.195
3	2.3841858e-06	-2.319
3	9.536743e-07	-2.206
3	0.005958557	2.437
3	2.861023e-06	-0.5691
3	7.009506e-05	-1.23
3	9.918213e-05	2.339
3	4.2438507e-05	-7.106
3	7.6293945e-06	-6.692
3	7.247925e-05	1.331
3	1.4781952e-05	0.0
3	3.4809113e-05	-3.07
3	1.7642975e-05	1.183
3	7.104874e-05	-5.287
3	4.7683716e-06	1.289
3	2.0980835e-05	0.426
3	7.2956085e-05	-9.012
3	7.867813e-05	0.007644
3	1.3828278e-05	4.257
3	5.7697296e-05	-4.327
3	6.151199e-05	2.395
3	4.2915344e-06	-3.37
3	3.0040741e-05	0.4885
3	4.4345856e-05	1.949
3	9.059906e-06	-5.99
3	4.339218e-05	-2.094
3	3.1471252e-05	-0.3672
3	1.7642975e-05	2.075
3	5.2452087e-06	-12.42
3	0.0	1.905
3	5.2452087e-06	-1.793
3	0.0	4.795
3	2.3841858e-06	-0.9997
3	1.8119812e-05	-0.5641
3	2.670288e-05	2.321
3	4.7683716e-06	-7.792
3	0.0073304176	0.3516
3	2.0980835e-05	8.837
3	0.0	-1.178
3	5.2452087e-06	-1.931
3	0.0	9.106
3	2.5749207e-05	1.011
3	4.2915344e-06	-2.394
3	4.386902e-05	-1.513
3	1.5258789e-05	0.3391
3	0.0001449585	-1.08
3	9.012222e-05	1.066
3	0.0	0.8681
3	4.7683716e-07	0.4347
3	6.198883e-05	-0.9323
3	7.104874e-05	-1.195
3	1.4305115e-06	-0.9238
3	2.3841858e-06	-0.2111
3	2.1457672e-05	-0.6799
3	2.5749207e-05	-15.31
3	0.0	1.906
3	0.0077810287	0.6925
3	3.4332275e-05	1.148
3	5.8174133e-05	-1.027
3	2.9087067e-05	-1.28
3	1.859665e-05	3.812
3	0.0	2.251
3	0.0	-7.337
3	4.720688e-05	-3.411
3	3.8146973e-06	-4.718
3	9.536743e-07	-5.023
3	1.1444092e-05	3.461
3	0.0029764175	-0.9973
3	4.7683716e-07	0.9483
3	4.2915344e-06	0.1635
3	9.536743e-07	3.113
3	6.198883e-06	6.063
3	2.3841858e-06	0.913
3	0.009385586	-3.45
3	9.536743e-07	3.133
3	5.2452087e-06	-3.079
3	4.7683716e-06	-4.587
3	6.67572e-06	8.52
3	0.0	-14.99
3	1.9073486e-06	0.5426
3	5.2452087e-06	0.2637
3	0.0	2.931
3	4.2915344e-06	1.226
3	4.7683716e-06	-0.3747
3	0.0	3.383
3	0.00014638901	-2.748
3	2.7179718e-05	-1.184
3	4.1484833e-05	0.451
3	4.2915344e-06	-0.5622
3	2.4795532e-05	-2.369
3	1.1444092e-05	-0.6544
3	5.2452087e-06	-5.773
3	1.4305115e-06	-1.989
3	1.6212463e-05	-4.702
3	0.0	0.1468
3	1.4305115e-06	13.94
